time,pitch,yaw,hfov
6090,-1.2008054023584904,-97.39103639214505,100
6101,-1.2008054023584904,-97.39103639214505,100
6110,-1.2008054023584904,-97.39103639214505,100
6120,-1.2008054023584904,-97.39103639214505,100
6131,-1.2008054023584904,-97.39103639214505,100
6140,-1.2008054023584904,-97.39103639214505,100
6150,-1.2008054023584904,-97.39103639214505,100
6160,-1.2008054023584904,-97.39103639214505,100
6170,-1.2008054023584904,-97.39103639214505,100
6180,-1.2008054023584904,-97.39103639214505,100
6190,-1.2008054023584904,-97.39103639214505,100
6200,-1.2008054023584904,-97.39103639214505,100
6210,-1.2008054023584904,-97.39103639214505,100
6221,-1.2008054023584904,-97.39103639214505,100
6230,-1.2008054023584904,-97.39103639214505,100
6241,-1.2008054023584904,-97.39103639214505,100
6252,-1.2008054023584904,-97.39103639214505,100
6262,-1.2008054023584904,-97.39103639214505,100
6270,-1.2008054023584904,-97.39103639214505,100
6281,-1.2008054023584904,-97.39103639214505,100
6290,-1.2008054023584904,-97.39103639214505,100
6300,-1.2008054023584904,-97.39103639214505,100
6311,-1.2008054023584904,-97.39103639214505,100
6320,-1.2008054023584904,-97.39103639214505,100
6330,-1.2008054023584904,-97.39103639214505,100
6340,-1.2008054023584904,-97.39103639214505,100
6350,-1.2008054023584904,-97.39103639214505,100
6360,-1.2008054023584904,-97.39103639214505,100
6370,-1.2008054023584904,-97.39103639214505,100
6380,-1.2008054023584904,-97.39103639214505,100
6390,-1.2008054023584904,-97.39103639214505,100
6400,-1.2008054023584904,-97.39103639214505,100
6410,-1.2008054023584904,-97.39103639214505,100
6420,-1.2008054023584904,-97.39103639214505,100
6440,-1.2008054023584904,-97.39103639214505,100
6450,-1.2008054023584904,-97.39103639214505,100
6460,-1.2008054023584904,-97.39103639214505,100
6471,-1.2008054023584904,-97.39103639214505,100
6480,-1.2008054023584904,-97.39103639214505,100
6490,-1.2008054023584904,-97.39103639214505,100
6500,-1.2008054023584904,-97.39103639214505,100
6511,-1.2008054023584904,-97.39103639214505,100
6521,-1.2008054023584904,-97.39103639214505,100
6531,-1.2008054023584904,-97.39103639214505,100
6541,-1.2008054023584904,-97.39103639214505,100
6550,-1.2008054023584904,-97.39103639214505,100
6561,-1.2008054023584904,-97.39103639214505,100
6570,-1.2008054023584904,-97.39103639214505,100
6581,-1.2008054023584904,-97.39103639214505,100
6591,-1.2008054023584904,-97.39103639214505,100
6601,-1.2008054023584904,-97.39103639214505,100
6611,-1.2008054023584904,-97.39103639214505,100
6621,-1.2008054023584904,-97.39103639214505,100
6631,-1.2008054023584904,-97.39103639214505,100
6640,-1.2008054023584904,-97.39103639214505,100
6650,-1.2008054023584904,-97.39103639214505,100
6660,-1.2008054023584904,-97.39103639214505,100
6670,-1.2008054023584904,-97.13169612438173,100
6680,-1.2008054023584904,-95.5616749462132,100
6690,-1.2008054023584904,-91.13047470840195,100
6700,-1.2008054023584904,-91.13047470840195,100
6710,-1.2008054023584904,-87.53972444210041,100
6721,-1.2008054023584904,-83.74159018923388,100
6730,-1.2008054023584904,-82.3219459499212,100
6740,-1.2008054023584904,-80.6120899335915,100
6751,-1.2008054023584904,-78.75468674199288,100
6760,-0.7739927540106828,-74.60802835170182,100
6774,-0.6320470610369333,-71.33474957260353,100
6780,-0.6320470610369333,-71.33474957260353,100
6792,-0.348651511378103,-66.55965377032567,100
6811,-0.348651511378103,-65.03834255511947,100
6821,-0.06592588104752561,-61.501757793515765,100
6831,-0.06592588104752561,-61.501757793515765,100
6841,-0.06592588104752561,-60.29949646839441,100
6853,-0.06592588104752561,-59.76910648865771,100
